id_siniestro;fecha_ocurrencia;fecha_reporte;monto_pagado;monto_reserva;ramo;id_poliza
AUTC-LPZ0003072-2024;2024-08-29;2024-08-29;327.99;327.99;AUTOMOTORES;AUTC-LPZ0000003
AUTC-LPZ0001487-2024;2024-03-05;2024-03-05;587.46;587.46;AUTOMOTORES;AUTC-LPZ0000003
AUTC-LPZ0000528-2023;2023-05-22;2023-05-22;299.30;299.30;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0002997-2024;2024-08-22;2024-08-23;176.21;176.21;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0002923-2024;2024-08-16;2024-08-17;380.47;380.47;AUTOMOTORES;AUTC-LPZ0000001
AUTI-SCZ0001534-2024;2024-08-25;2024-08-25;387.03;387.03;AUTOMOTORES;AUTI-SCZ0008607
AUTC-SCZ0000451-2024;2024-09-02;2024-09-02;255.67;255.67;AUTOMOTORES;AUTC-SCZ0000001
AUTC-LPZ0003266-2024;2024-09-12;2024-09-12;110.59;110.59;AUTOMOTORES;AUTC-LPZ0000003
AUTC-LPZ0001486-2024;2024-03-05;2024-03-05;1170.55;1170.55;AUTOMOTORES;AUTC-LPZ0000003
AUTC-LPZ0003121-2024;2024-09-03;2024-09-03;141.76;141.76;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0001547-2023;2023-09-29;2023-09-29;91.31;91.31;AUTOMOTORES;AUTC-LPZ0000001
AUTK-SCZ0000266-2024;2024-09-04;2024-09-04;1408.56;1408.56;AUTOMOTORES;AUTK-SCZ0002531R1
AUTC-LPZ0002385-2024;2024-07-03;2024-07-03;615.85;615.85;AUTOMOTORES;AUTC-LPZ0000003
AUTC-LPZ0001516-2023;2023-09-12;2023-09-13;111.60;111.60;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0003101-2024;2024-08-30;2024-08-31;187.70;187.70;AUTOMOTORES;AUTC-LPZ0000003
AUTC-LPZ0002560-2024;2024-07-18;2024-07-18;603.67;603.67;AUTOMOTORES;AUTC-LPZ0000003
AUTC-SCZ0000290-2024;2024-05-18;2024-05-18;283.97;283.97;AUTOMOTORES;AUTC-SCZ0000001
AUTI-SCZ0001370-2024;2024-07-27;2024-07-27;240.52;240.52;AUTOMOTORES;AUTI-SCZ0008372
AUTG-LPZ0000240-2024;2024-09-16;2024-09-26;264.80;264.80;AUTOMOTORES;AUTG-LPZ0000098
AUTG-LPZ0000239-2024;2024-09-16;2024-09-26;264.80;264.80;AUTOMOTORES;AUTG-LPZ0000098
AUTC-LPZ0003182-2024;2024-09-09;2024-09-09;111.60;111.60;AUTOMOTORES;AUTC-LPZ0000003
AUTC-LPZ0003182-2024;2024-09-09;2024-09-09;189.50;189.50;AUTOMOTORES;AUTC-LPZ0000003
AUTC-LPZ0003265-2024;2024-09-10;2024-09-12;351.45;351.45;AUTOMOTORES;AUTC-LPZ0000003
AUTC-LPZ0003199-2024;2024-09-09;2024-09-09;500.19;500.19;AUTOMOTORES;AUTC-LPZ0000001
AUTI-SCZ0001620-2024;2024-09-04;2024-09-04;1006.12;1006.12;AUTOMOTORES;AUTI-SCZ0008728
AUTC-LPZ0003412-2024;2024-09-19;2024-09-19;692.06;692.06;AUTOMOTORES;AUTC-LPZ0000001
AUTI-SCZ0001676-2024;2024-09-19;2024-09-19;457.75;457.75;AUTOMOTORES;AUTI-SCZ0002448R1
AUTI-SCZ0000756-2024;2024-04-21;2024-04-21;393.36;393.36;AUTOMOTORES;AUTI-SCZ0003568R1
AUTC-LPZ0000872-2024;2024-03-08;2024-03-08;483.11;483.11;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0003254-2024;2024-09-12;2024-09-13;309.45;309.45;AUTOMOTORES;AUTC-LPZ0000001
AUTK-SCZ0000245-2024;2024-08-19;2024-08-19;196.79;196.79;AUTOMOTORES;AUTK-SCZ0000432
AUTI-SCZ0001229-2024;2024-07-04;2024-07-04;783.73;783.73;AUTOMOTORES;AUTI-SCZ0007817
AUTK-SCZ0000285-2024;2024-09-16;2024-09-16;30.67;30.67;AUTOMOTORES;AUTK-SCZ0000548
AUTI-SCZ0000143-2024;2024-01-12;2024-01-13;1397.49;1397.49;AUTOMOTORES;AUTI-SCZ0005698
AUTC-LPZ0000428-2024;2024-02-05;2024-02-05;257.27;257.27;AUTOMOTORES;AUTC-LPZ0000001
AUTI-SCZ0001670-2024;2024-09-13;2024-09-13;1467.18;1467.18;AUTOMOTORES;AUTI-SCZ0007878
AUTC-SCZ0000431-2024;2024-08-26;2024-08-26;35.55;35.55;AUTOMOTORES;AUTC-SCZ0000001
AUTC-LPZ0003353-2024;2024-09-19;2024-09-19;1083.36;1083.36;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0003196-2024;2024-09-08;2024-09-08;3775.07;3775.07;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0003159-2024;2024-09-08;2024-09-08;69.93;69.93;AUTOMOTORES;AUTC-LPZ0000030
AUTI-SCZ0001664-2024;2024-09-18;2024-09-18;271.43;271.43;AUTOMOTORES;AUTI-SCZ0007631
AUTI-LPZ0000643-2024;2024-09-14;2024-09-14;1554.76;1554.76;AUTOMOTORES;AUTI-LPZ0002938
AUTC-LPZ0003334-2024;2024-09-17;2024-09-18;947.51;947.51;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0003196-2024;2024-09-08;2024-09-08;1664.85;1664.85;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0002527-2024;2024-07-16;2024-07-17;1877.21;1877.21;AUTOMOTORES;AUTC-LPZ0000003
AUTI-SCZ0001729-2024;2024-09-30;2024-09-30;1342.46;1342.46;AUTOMOTORES;AUTI-SCZ0002963R1
AUTI-SCZ0001685-2024;2024-09-20;2024-09-20;111.60;111.60;AUTOMOTORES;AUTI-SCZ0002217R1
AUTC-LPZ0003368-2024;2024-09-21;2024-09-21;755.43;755.43;AUTOMOTORES;AUTC-LPZ0000001
AUTI-SCZ0001370-2024;2024-07-27;2024-07-27;462.65;462.65;AUTOMOTORES;AUTI-SCZ0008372
AUTI-SCZ0001370-2024;2024-07-27;2024-07-27;874.64;874.64;AUTOMOTORES;AUTI-SCZ0008372
AUTC-LPZ0003063-2024;2024-08-28;2024-08-28;407.52;407.52;AUTOMOTORES;AUTC-LPZ0000003
AUTC-LPZ0003342-2024;2024-09-17;2024-09-17;421.75;421.75;AUTOMOTORES;AUTC-LPZ0000030
AUTC-LPZ0000932-2023;2023-08-04;2023-08-04;1476.81;1476.81;AUTOMOTORES;AUTC-LPZ0000003
AUTC-LPZ0000932-2023;2023-08-04;2023-08-04;35.56;35.56;AUTOMOTORES;AUTC-LPZ0000003
AUTK-SCZ0000248-2024;2024-08-01;2024-08-14;86.01;86.01;AUTOMOTORES;AUTK-SCZ0000179
AUTI-LPZ0000234-2022;2022-11-04;2022-11-04;72.89;72.89;AUTOMOTORES;AUTI-LPZ0000861
AUTI-LPZ0000231-2022;2022-10-13;2022-10-14;124.93;37.48;AUTOMOTORES;AUTI-LPZ0000231
AUTC-SCZ0000438-2023;2023-10-19;2023-10-26;116.62;116.62;AUTOMOTORES;AUTC-SCZ0000001
AUTC-SCZ0000416-2023;2023-10-31;2023-10-31;170.96;170.96;AUTOMOTORES;AUTC-SCZ0000001
AUTC-LPZ0001367-2023;2023-09-29;2023-09-29;537.73;537.73;AUTOMOTORES;AUTC-LPZ0000015
AUTC-LPZ0001041-2023;2023-08-17;2023-08-17;123.32;123.32;AUTOMOTORES;AUTC-LPZ0000001
AUTK-SCZ0000037-2023;2023-10-24;2023-10-26;64.14;64.14;AUTOMOTORES;AUTK-SCZ0000265
AUTI-SCZ0000959-2023;2023-08-31;2023-08-31;157.43;157.43;AUTOMOTORES;AUTI-SCZ0003576
AUTI-SCZ0001359-2023;2023-11-04;2023-11-04;673.37;673.37;AUTOMOTORES;AUTI-SCZ0002689
AUTC-LPZ0001506-2023;2023-10-21;2023-10-21;388.08;388.08;AUTOMOTORES;AUTC-LPZ0000003
AUTI-SCZ0001290-2023;2023-10-23;2023-10-24;283.07;283.07;AUTOMOTORES;AUTI-SCZ0005575
AUTG-SCZ0000110-2023;2023-07-27;2023-07-28;31.71;31.71;AUTOMOTORES;AUTG-SCZ0000020
AUTI-LPZ0000149-2024;2024-02-09;2024-02-09;84.55;84.55;AUTOMOTORES;AUTI-LPZ0002750
AUTI-SCZ0000595-2024;2024-03-28;2024-03-28;102.04;102.04;AUTOMOTORES;AUTI-SCZ0003866R1
AUTC-LPZ0000118-2024;2023-12-01;2023-12-01;7406.41;7406.41;AUTOMOTORES;AUTC-LPZ0000001
AUTI-LPZ0000238-2024;2024-03-30;2024-03-30;639.18;639.18;AUTOMOTORES;AUTI-LPZ0001971
AUTC-LPZ0001231-2024;2024-03-21;2024-03-21;385.54;385.54;AUTOMOTORES;AUTC-LPZ0000024
AUTI-SCZ0000595-2024;2024-03-28;2024-03-28;364.43;364.43;AUTOMOTORES;AUTI-SCZ0003866R1
AUTI-LPZ0000232-2024;2024-04-06;2024-04-06;273.94;273.94;AUTOMOTORES;AUTI-LPZ0001441R1
AUTI-LPZ0000292-2023;2023-07-08;2023-07-08;106.16;106.16;AUTOMOTORES;AUTI-LPZ0001616
AUTC-LPZ0000960-2023;2023-08-14;2023-08-16;15344.08;15344.08;AUTOMOTORES;AUTC-LPZ0000005
AUTC-LPZ0000960-2023;2023-08-14;2023-08-16;4356.34;4356.34;AUTOMOTORES;AUTC-LPZ0000005
AUTI-SCZ0000351-2022;2022-11-25;2022-11-25;244.70;73.41;AUTOMOTORES;AUTI-SCZ0001003
AUTI-SCZ0000299-2022;2022-10-15;2022-10-15;3043.73;3043.73;AUTOMOTORES;AUTI-SCZ0001956
AUTG-LPZ0000195-2023;2023-10-06;2023-10-10;104.96;104.96;AUTOMOTORES;AUTG-LPZ0000046
AUTI-SCZ0001467-2023;2023-11-19;2023-11-21;246.54;246.54;AUTOMOTORES;AUTI-SCZ0003667
AUTC-LPZ0001711-2023;2023-11-16;2023-11-16;127.84;127.84;AUTOMOTORES;AUTC-LPZ0000001
AUTG-SCZ0000165-2023;2023-11-06;2023-11-06;401.77;401.77;AUTOMOTORES;AUTG-SCZ0000122
AUTI-SCZ0001418-2023;2023-11-09;2023-11-11;185.67;185.67;AUTOMOTORES;AUTI-SCZ0002898
AUTI-SCZ0001447-2023;2023-11-14;2023-11-14;142.04;142.04;AUTOMOTORES;AUTI-SCZ0005222
AUTC-LPZ0001386-2023;2023-09-08;2023-09-08;446.39;446.39;AUTOMOTORES;AUTC-LPZ0000003
AUTC-LPZ0001483-2023;2023-10-22;2023-10-22;360.17;360.17;AUTOMOTORES;AUTC-LPZ0000003
AUTC-LPZ0001483-2023;2023-10-22;2023-10-22;192.77;192.77;AUTOMOTORES;AUTC-LPZ0000003
AUTI-LPZ0000090-2022;2022-06-15;2022-06-17;5467.89;1640.37;AUTOMOTORES;AUTI-LPZ0000378
AUTI-SCZ0001480-2023;2023-11-22;2023-11-23;204.08;204.08;AUTOMOTORES;AUTI-SCZ0003414
AUTI-SCZ0001479-2023;2023-11-17;2023-11-17;207.99;207.99;AUTOMOTORES;AUTI-SCZ0003411
AUTI-SCZ0001236-2023;2023-09-21;2023-09-22;158.02;158.02;AUTOMOTORES;AUTI-SCZ0002229
AUTI-SCZ0000848-2023;2023-08-16;2023-08-16;1101.21;1101.21;AUTOMOTORES;AUTI-SCZ0005545
AUTC-LPZ0001723-2023;2023-11-14;2023-11-14;11901.06;11901.06;AUTOMOTORES;AUTC-LPZ0000001
AUTI-SCZ0001065-2023;2023-07-06;2023-07-07;916.53;916.53;AUTOMOTORES;AUTI-SCZ0004122
AUTI-SCZ0001476-2023;2023-11-23;2023-11-23;427.14;427.14;AUTOMOTORES;AUTI-SCZ0005716
AUTI-SCZ0001279-2023;2023-10-21;2023-10-23;273.94;273.94;AUTOMOTORES;AUTI-SCZ0004816
AUTC-LPZ0001545-2023;2023-10-25;2023-10-26;104.50;104.50;AUTOMOTORES;AUTC-LPZ0000003
AUTI-SCZ0001369-2023;2023-11-05;2023-11-05;60.87;60.87;AUTOMOTORES;AUTI-SCZ0002179R1
AUTI-SCZ0001369-2023;2023-11-05;2023-11-05;588.45;588.45;AUTOMOTORES;AUTI-SCZ0002179R1
AUTK-SCZ0000041-2023;2023-11-09;2023-11-09;60.87;60.87;AUTOMOTORES;AUTK-SCZ0001602R1
AUTK-SCZ0000041-2023;2023-11-09;2023-11-09;395.69;395.69;AUTOMOTORES;AUTK-SCZ0001602R1
AUTK-SCZ0000041-2023;2023-11-09;2023-11-09;233.24;233.24;AUTOMOTORES;AUTK-SCZ0001602R1
AUTI-SCZ0001343-2023;2023-10-22;2023-11-01;225.95;225.95;AUTOMOTORES;AUTI-SCZ0006559
AUTC-LPZ0001475-2023;2023-10-15;2023-10-15;730.17;730.17;AUTOMOTORES;AUTC-LPZ0000001
AUTG-SCZ0000167-2023;2023-11-10;2023-11-10;21.78;21.78;AUTOMOTORES;AUTG-SCZ0000103
AUTI-SCZ0001846-2024;2024-10-21;2024-10-21;243.50;243.50;AUTOMOTORES;AUTI-SCZ0008233
AUTC-LPZ0004087-2024;2024-11-14;2024-11-14;310.46;310.46;AUTOMOTORES;AUTC-LPZ0000003
AUTC-LPZ0000086-2024;2024-01-04;2024-01-04;18000.00;18000.00;AUTOMOTORES;AUTC-LPZ0000003
AUTI-SCZ0002020-2024;2024-11-20;2024-11-20;415.98;415.98;AUTOMOTORES;AUTI-SCZ0006056R1
AUTI-SCZ0002024-2024;2024-11-21;2024-11-21;527.58;527.58;AUTOMOTORES;AUTI-SCZ0004250R1
AUTC-LPZ0003393-2024;2024-09-23;2024-09-23;162.33;162.33;AUTOMOTORES;AUTC-LPZ0000003
AUTG-SCZ0000256-2024;2024-10-16;2024-10-18;249.27;249.27;AUTOMOTORES;AUTG-SCZ0000221
AUTI-SCZ0002117-2024;2024-12-06;2024-12-06;283.07;283.07;AUTOMOTORES;AUTI-SCZ0003124R1
AUTI-SCZ0002089-2024;2024-12-02;2024-12-02;131.20;131.20;AUTOMOTORES;AUTI-SCZ0006023R1
AUTG-LPZ0000102-2024;2024-05-07;2024-05-07;304.37;304.37;AUTOMOTORES;AUTG-LPZ0000109
AUTI-SCZ0002076-2024;2024-11-28;2024-11-28;645.04;645.04;AUTOMOTORES;AUTI-SCZ0001996R2
AUTI-SCZ0000357-2024;2024-02-24;2024-02-27;169.79;169.79;AUTOMOTORES;AUTI-SCZ0007645
AUTI-SCZ0001848-2024;2024-10-18;2024-10-18;281.03;281.03;AUTOMOTORES;AUTI-SCZ0008195
AUTI-SCZ0002151-2024;2024-12-09;2024-12-12;301.33;301.33;AUTOMOTORES;AUTI-SCZ0007645
AUTC-LPZ0000820-2024;2024-03-08;2024-03-08;54.79;54.79;AUTOMOTORES;AUTC-LPZ0000001
AUTI-SCZ0002169-2024;2024-12-03;2024-12-13;157.65;157.65;AUTOMOTORES;AUTI-SCZ0007089
AUTC-LPZ0004363-2024;2024-11-23;2024-11-29;816.02;816.02;AUTOMOTORES;AUTC-LPZ0000030
AUTI-SCZ0002168-2024;2024-12-17;2024-12-17;41.65;41.65;AUTOMOTORES;AUTI-SCZ0004047R1
AUTI-SCZ0002048-2024;2024-11-25;2024-11-25;10.06;10.06;AUTOMOTORES;AUTI-SCZ0007573
AUTC-LPZ0004411-2024;2024-12-10;2024-12-10;347.67;347.67;AUTOMOTORES;AUTC-LPZ0000040
AUTC-LPZ0004563-2024;2024-12-24;2024-12-24;174.93;174.93;AUTOMOTORES;AUTC-LPZ0000040
AUTC-LPZ0004216-2024;2024-11-24;2024-11-24;298.83;298.83;AUTOMOTORES;AUTC-LPZ0000030
AUTC-LPZ0004117-2024;2024-11-15;2024-11-15;254.97;254.97;AUTOMOTORES;AUTC-LPZ0000027
AUTI-LPZ0000782-2024;2024-11-12;2024-11-12;128.05;128.05;AUTOMOTORES;AUTI-LPZ0002933
AUTC-LPZ0004335-2024;2024-12-03;2024-12-03;269.37;269.37;AUTOMOTORES;AUTC-LPZ0000014
AUTC-LPZ0003992-2024;2024-11-07;2024-11-07;661.10;661.10;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0003636-2024;2024-10-10;2024-10-10;986.01;986.01;AUTOMOTORES;AUTC-LPZ0000025
AUTC-LPZ0004251-2024;2024-11-25;2024-11-26;131.20;131.20;AUTOMOTORES;AUTC-LPZ0000001
AUTI-LPZ0000826-2024;2024-12-04;2024-12-05;118.66;118.66;AUTOMOTORES;AUTI-LPZ0002951
AUTC-LPZ0004496-2024;2024-06-27;2024-06-27;500.00;500.00;AUTOMOTORES;AUTC-LPZ0000003
AUTC-LPZ0004170-2024;2024-11-18;2024-11-19;293.00;293.00;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0002364-2024;2024-07-01;2024-07-01;227.99;227.99;AUTOMOTORES;AUTC-LPZ0000003
AUTG-SCZ0000061-2024;2024-03-10;2024-03-10;173.10;173.10;AUTOMOTORES;AUTG-SCZ0000087
AUTC-LPZ0001527-2024;2024-05-04;2024-05-06;325.44;325.44;AUTOMOTORES;AUTC-LPZ0000003
AUTC-LPZ0001526-2024;2024-05-05;2024-05-06;130.17;130.17;AUTOMOTORES;AUTC-LPZ0000003
AUTI-SCZ0000847-2024;2024-05-06;2024-05-06;505.47;505.47;AUTOMOTORES;AUTI-SCZ0004826
AUTC-LPZ0001684-2023;2023-11-14;2023-11-14;231.27;231.27;AUTOMOTORES;AUTC-LPZ0000003
AUTC-LPZ0000795-2024;2024-03-04;2024-03-06;700.06;700.06;AUTOMOTORES;AUTC-LPZ0000003
AUTC-LPZ0000796-2024;2024-03-04;2024-03-06;284.08;284.08;AUTOMOTORES;AUTC-LPZ0000003
AUTI-SCZ0000743-2024;2024-04-19;2024-04-19;20.29;20.29;AUTOMOTORES;AUTI-SCZ0007306
AUTC-LPZ0001400-2024;2024-04-23;2024-04-23;659.48;659.48;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0001431-2024;2024-04-19;2024-04-25;187.70;187.70;AUTOMOTORES;AUTC-LPZ0000003
AUTI-SCZ0000659-2024;2024-04-07;2024-04-09;108.02;108.02;AUTOMOTORES;AUTI-SCZ0001906R1
AUTI-SCZ0000354-2024;2024-02-20;2024-02-20;413.95;413.95;AUTOMOTORES;AUTI-SCZ0001717R1
AUTI-SCZ0000692-2024;2024-04-10;2024-04-10;34.99;34.99;AUTOMOTORES;AUTI-SCZ0006787
AUTI-SCZ0000572-2024;2024-03-25;2024-03-26;355.10;355.10;AUTOMOTORES;AUTI-SCZ0002898R1
AUTC-SCZ0000138-2024;2024-03-13;2024-03-13;253.64;253.64;AUTOMOTORES;AUTC-SCZ0000001
AUTC-SCZ0000202-2024;2024-04-06;2024-04-07;273.93;273.93;AUTOMOTORES;AUTC-SCZ0000001
AUTI-SCZ0000734-2024;2024-04-04;2024-04-04;204.08;204.08;AUTOMOTORES;AUTI-SCZ0007957
AUTG-SCZ0000089-2024;2024-04-15;2024-04-15;248.57;248.57;AUTOMOTORES;AUTG-SCZ0000153
AUTI-SCZ0000713-2024;2024-04-15;2024-04-15;256.69;256.69;AUTOMOTORES;AUTI-SCZ0005750
AUTI-SCZ0000725-2024;2024-04-09;2024-04-09;530.88;530.88;AUTOMOTORES;AUTI-SCZ0002121R1
AUTC-LPZ0001444-2024;2024-04-25;2024-04-26;262.39;262.39;AUTOMOTORES;AUTC-LPZ0000003
AUTC-LPZ0001396-2024;2024-04-21;2024-04-22;233.24;233.24;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0001498-2024;2024-05-02;2024-05-02;265.31;265.31;AUTOMOTORES;AUTC-LPZ0000001
AUTI-SCZ0000758-2024;2024-04-22;2024-04-22;470.16;470.16;AUTOMOTORES;AUTI-SCZ0007790
AUTI-SCZ0000828-2024;2024-05-03;2024-05-03;160.35;160.35;AUTOMOTORES;AUTI-SCZ0001449R1
AUTI-SCZ0000258-2024;2024-02-01;2024-02-02;204.08;204.08;AUTOMOTORES;AUTI-SCZ0005922
AUTC-LPZ0000837-2024;2024-03-07;2024-03-08;497.30;497.30;AUTOMOTORES;AUTC-LPZ0000015
AUTG-SCZ0000032-2024;2024-02-16;2024-02-16;73.40;73.40;AUTOMOTORES;AUTG-SCZ0000099
AUTI-SCZ0000790-2024;2024-04-25;2024-04-25;683.67;683.67;AUTOMOTORES;AUTI-SCZ0005636
AUTI-SCZ0000489-2024;2024-03-14;2024-03-14;966.62;966.62;AUTOMOTORES;AUTI-SCZ0001123R1
AUTI-LPZ0000249-2024;2024-04-10;2024-04-10;361.19;361.19;AUTOMOTORES;AUTI-LPZ0001418R1
AUTC-LPZ0001114-2024;2024-03-31;2024-03-31;172.41;172.41;AUTOMOTORES;AUTC-LPZ0000001
AUTI-LPZ0000195-2023;2023-05-13;2023-05-13;137.98;137.98;AUTOMOTORES;AUTI-LPZ0001418
AUTI-SCZ0000580-2024;2024-03-26;2024-03-26;1035.44;1035.44;AUTOMOTORES;AUTI-SCZ0007461
AUTI-SCZ0000573-2024;2024-03-26;2024-03-26;339.84;339.84;AUTOMOTORES;AUTI-SCZ0005052
AUTI-SCZ0000654-2024;2024-04-06;2024-04-06;23.62;23.62;AUTOMOTORES;AUTI-SCZ0005702
AUTI-LPZ0000249-2024;2024-04-10;2024-04-10;333.63;333.63;AUTOMOTORES;AUTI-LPZ0001418R1
AUTC-LPZ0001070-2024;2024-03-27;2024-03-27;1831.78;1831.78;AUTOMOTORES;AUTC-LPZ0000001
AUTI-SCZ0000781-2024;2024-04-24;2024-04-24;595.49;595.49;AUTOMOTORES;AUTI-SCZ0005016
AUTI-SCZ0000500-2024;2024-03-09;2024-03-11;650.34;650.34;AUTOMOTORES;AUTI-SCZ0007137
AUTI-SCZ0000071-2022;2022-05-20;2022-05-20;1008.49;302.55;AUTOMOTORES;AUTI-SCZ0000409
AUTI-LPZ0000061-2022;2022-05-14;2022-05-14;334.55;100.37;AUTOMOTORES;AUTI-LPZ0000436
AUTI-LPZ0000080-2022;2022-06-06;2022-06-06;307.65;92.30;AUTOMOTORES;AUTI-LPZ0000191
AUTI-LPZ0000082-2022;2022-06-05;2022-06-06;549.84;164.95;AUTOMOTORES;AUTI-LPZ0000155
AUTI-SCZ0000509-2023;2023-05-24;2023-05-24;335.28;335.28;AUTOMOTORES;AUTI-SCZ0004001
AUTI-SCZ0000509-2023;2023-05-24;2023-05-24;335.28;335.28;AUTOMOTORES;AUTI-SCZ0004001
AUTI-SCZ0000523-2023;2023-05-29;2023-05-31;798.32;798.32;AUTOMOTORES;AUTI-SCZ0003804
AUTI-SCZ0000075-2023;2023-01-12;2023-01-18;912.86;273.86;AUTOMOTORES;AUTI-SCZ0001431
AUTI-SCZ0000112-2023;2023-02-02;2023-02-02;458.66;458.66;AUTOMOTORES;AUTI-SCZ0002393
AUTG-LPZ0000060-2023;2023-05-10;2023-05-10;2105.54;2105.54;AUTOMOTORES;AUTG-LPZ0000021
AUTC-LPZ0000331-2023;2023-04-07;2023-04-11;273.94;82.18;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0000331-2023;2023-04-07;2023-04-11;2616.03;784.81;AUTOMOTORES;AUTC-LPZ0000001
AUTI-SCZ0000562-2023;2023-05-27;2023-05-27;310.46;93.14;AUTOMOTORES;AUTI-SCZ0001178
AUTC-LPZ0000564-2023;2023-05-30;2023-05-30;328.72;98.62;AUTOMOTORES;AUTC-LPZ0000001
AUTI-SCZ0000307-2023;2023-03-30;2023-03-30;544.79;544.79;AUTOMOTORES;AUTI-SCZ0002484
AUTI-SCZ0000374-2022;2022-11-29;2022-11-29;3143.87;3143.87;AUTOMOTORES;AUTI-SCZ0002609
AUTI-SCZ0000163-2023;2023-02-18;2023-02-18;3839.67;1151.90;AUTOMOTORES;AUTI-SCZ0000383
AUTC-LPZ0001957-2024;2024-06-04;2024-06-04;166.09;166.09;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0001905-2024;2024-05-31;2024-05-31;237.41;237.41;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0002165-2023;2023-12-22;2023-12-22;229.59;229.59;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0001711-2024;2024-05-18;2024-05-18;367.28;367.28;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0001424-2024;2024-04-24;2024-04-24;446.06;446.06;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0001424-2024;2024-04-24;2024-04-24;679.59;679.59;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0001469-2024;2024-04-29;2024-04-29;285.61;285.61;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0001953-2024;2024-06-04;2024-06-04;147.07;147.07;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0002145-2024;2024-06-15;2024-06-15;539.36;539.36;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0001450-2024;2024-04-26;2024-04-26;134.08;134.08;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0002088-2024;2024-06-10;2024-06-10;109.33;109.33;AUTOMOTORES;AUTC-LPZ0000001
AUTI-SCZ0001043-2024;2024-06-04;2024-06-04;380.47;380.47;AUTOMOTORES;AUTI-SCZ0001100R1
AUTC-LPZ0001254-2024;2024-04-09;2024-04-09;76.17;76.17;AUTOMOTORES;AUTC-LPZ0000003
AUTC-LPZ0000283-2024;2024-01-23;2024-01-23;30.96;30.96;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0003975-2024;2024-11-06;2024-11-06;209.00;209.00;AUTOMOTORES;AUTC-LPZ0000001
AUTI-SCZ0001857-2024;2024-10-16;2024-10-17;213.06;213.06;AUTOMOTORES;AUTI-SCZ0007119
AUTC-LPZ0002333-2024;2024-06-28;2024-06-28;140.64;140.64;AUTOMOTORES;AUTC-LPZ0000009
AUTC-LPZ0003915-2024;2024-10-31;2024-11-01;306.40;306.40;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0003668-2024;2024-10-14;2024-10-14;785.28;785.28;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0004201-2024;2024-11-23;2024-11-23;211.37;211.37;AUTOMOTORES;AUTC-LPZ0000001
AUTI-SCZ0001856-2024;2024-10-12;2024-10-12;156.36;156.36;AUTOMOTORES;AUTI-SCZ0007225
AUTI-SCZ0000276-2022;2022-10-05;2022-10-06;120.44;120.44;AUTOMOTORES;AUTI-SCZ0001880
AUTI-SCZ0000409-2022;2022-12-18;2022-12-18;1483.82;445.15;AUTOMOTORES;AUTI-SCZ0000079
AUTC-SCZ0000006-2022;2022-06-10;2022-06-11;747.03;224.11;AUTOMOTORES;AUTC-SCZ0000001
AUTI-SCZ0000063-2023;2023-01-10;2023-01-20;562.70;168.81;AUTOMOTORES;AUTI-SCZ0000464
AUTG-LPZ0000163-2024;2024-07-02;2024-07-02;138.48;138.48;AUTOMOTORES;AUTG-LPZ0000142
AUTC-LPZ0002534-2024;2024-07-17;2024-07-17;3987.46;3987.46;AUTOMOTORES;AUTC-LPZ0000003
AUTC-LPZ0003188-2024;2024-09-09;2024-09-09;974.13;974.13;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0003433-2024;2024-09-26;2024-09-26;256.75;256.75;AUTOMOTORES;AUTC-LPZ0000003
AUTC-SCZ0000481-2024;2024-09-24;2024-09-24;369.84;369.84;AUTOMOTORES;AUTC-SCZ0000001
AUTC-SCZ0000279-2024;2024-05-03;2024-05-16;59.96;59.96;AUTOMOTORES;AUTC-SCZ0000001
